MAE,RMSE,WAPE,SMAPE,R2,coverage_pct,mean_interval_width,p50_wape,alpha_mean,alpha_std,Seed,Variant
1333.802001953125,9426.748046875,10.059057921171188,5.0289928913116455,0.9875466823577881,77.95275590551181,2154.317,8.154894800764744,1.0,0.0,42,TFT-only
2548.424560546875,21022.158203125,19.219304621219635,4.419713094830513,0.9380679726600647,77.95275590551181,2154.317,8.154894800764744,0.0,0.0,42,GAT-only
1760.5648193359375,13672.0107421875,13.277550041675568,4.22571562230587,0.9738045930862427,77.95275590551181,2154.317,8.154894800764744,0.5,0.0,42,Fixed Fusion
986.6698608398438,6671.0458984375,7.441110908985138,3.0864620581269264,0.9937633872032166,77.95275590551181,2154.317,8.154894800764744,0.3399690091609955,0.1829480081796646,42,Adaptive Fusion (Ours)
1874.22021484375,13451.11328125,14.134697616100311,5.017554387450218,0.9746442437171936,84.25196850393701,2990.0376,8.290897675199512,1.0,0.0,123,TFT-only
1408.0970458984375,10410.576171875,10.619363933801651,4.073202237486839,0.9848116636276245,84.25196850393701,2990.0376,8.290897675199512,0.0,0.0,123,GAT-only
616.2303466796875,2776.119873046875,4.647389054298401,3.501185029745102,0.9989199638366699,84.25196850393701,2990.0376,8.290897675199512,0.5,0.0,123,Fixed Fusion
1000.9656372070312,6697.5498046875,7.548924535512924,3.1867481768131256,0.9937137365341187,84.25196850393701,2990.0376,8.290897675199512,0.6167508363723755,0.29067808389663696,123,Adaptive Fusion (Ours)
1353.2606201171875,11465.5966796875,10.20580679178238,3.6029912531375885,0.9815772771835327,79.52755905511812,2007.6068,7.186787450231424,1.0,0.0,456,TFT-only
2933.905029296875,24151.50390625,22.126461565494537,6.374981254339218,0.9182573556900024,79.52755905511812,2007.6068,7.186787450231424,0.0,0.0,456,GAT-only
2111.024658203125,18165.720703125,15.920592844486237,4.002871364355087,0.9537549018859863,79.52755905511812,2007.6068,7.186787450231424,0.5,0.0,456,Fixed Fusion
808.9232788085938,4889.1953125,6.1006098985672,2.8743522241711617,0.9966500997543335,79.52755905511812,2007.6068,7.186787450231424,0.24513660371303558,0.11615990847349167,456,Adaptive Fusion (Ours)
1726.9671630859375,11074.4228515625,13.024167716503143,5.804704502224922,0.9828128814697266,80.31496062992126,1898.0299,9.64007788527582,1.0,0.0,789,TFT-only
925.3905029296875,4843.7294921875,6.978964060544968,3.8155555725097656,0.9967120885848999,80.31496062992126,1898.0299,9.64007788527582,0.0,0.0,789,GAT-only
1229.5791015625,7085.884765625,9.273045510053635,4.786715656518936,0.9929636120796204,80.31496062992126,1898.0299,9.64007788527582,0.5,0.0,789,Fixed Fusion
1037.068115234375,7162.1689453125,7.821197062730789,3.056974709033966,0.9928113222122192,80.31496062992126,1898.0299,9.64007788527582,0.7248342037200928,0.19835925102233887,789,Adaptive Fusion (Ours)
1482.52783203125,10534.62890625,11.18069440126419,7.614343613386154,0.9844475388526917,73.22834645669292,1874.3802,8.212822002534717,1.0,0.0,1337,TFT-only
2613.4208984375,21928.75,19.70948576927185,6.771286576986313,0.9326111078262329,73.22834645669292,1874.3802,8.212822002534717,0.0,0.0,1337,GAT-only
561.2800903320312,3269.38427734375,4.232973605394363,5.188503488898277,0.9985020756721497,73.22834645669292,1874.3802,8.212822002534717,0.5,0.0,1337,Fixed Fusion
813.7816162109375,4875.84228515625,6.137249618768692,2.9193447902798653,0.9966683387756348,73.22834645669292,1874.3802,8.212822002534717,0.520322322845459,0.28513824939727783,1337,Adaptive Fusion (Ours)
