2,8
2,17
2,19
2,20
2,36
2,65
2,66
2,70
2,78
2,84
2,94
2,96
2,104
2,111
2,116
2,125
3,9
3,10
3,17
3,19
3,20
3,58
3,65
3,66
3,70
3,74
3,78
3,84
3,86
3,94
3,97
3,101
3,104
3,105
3,107
3,111
3,116
3,117
3,124
5,19
5,32
5,35
5,66
5,70
5,104
5,116
8,19
8,36
8,66
8,70
8,84
8,104
8,116
9,17
9,19
9,20
9,58
9,65
9,66
9,70
9,84
9,104
9,105
9,111
9,116
10,17
10,19
10,20
10,56
10,65
10,66
10,70
10,84
10,95
10,97
10,102
10,104
10,105
10,111
10,116
10,117
10,124
11,13
11,19
11,41
11,44
11,66
11,70
11,97
11,104
11,116
13,15
13,17
13,19
13,20
13,41
13,44
13,58
13,63
13,65
13,66
13,70
13,96
13,97
13,104
13,116
13,124
14,17
14,19
14,20
14,36
14,51
14,57
14,65
14,66
14,90
14,97
14,98
14,104
14,116
14,124
15,17
15,19
15,55
15,65
15,70
15,116
15,124
16,17
16,66
16,70
16,104
17,19
17,20
17,35
17,36
17,44
17,47
17,51
17,57
17,58
17,62
17,65
17,66
17,70
17,74
17,78
17,84
17,86
17,87
17,89
17,90
17,96
17,97
17,98
17,101
17,102
17,104
17,105
17,107
17,111
17,116
17,117
17,124
19,20
19,25
19,32
19,35
19,36
19,41
19,44
19,47
19,51
19,55
19,56
19,57
19,58
19,62
19,63
19,65
19,66
19,70
19,74
19,78
19,80
19,84
19,86
19,87
19,89
19,90
19,94
19,96
19,97
19,98
19,101
19,102
19,104
19,105
19,107
19,111
19,116
19,117
19,124
19,125
20,25
20,32
20,35
20,36
20,44
20,47
20,51
20,56
20,57
20,58
20,62
20,63
20,65
20,66
20,70
20,78
20,80
20,84
20,86
20,87
20,89
20,90
20,94
20,96
20,97
20,98
20,102
20,104
20,105
20,111
20,116
20,117
20,124
25,65
25,66
25,70
25,86
25,97
25,104
25,116
25,122
27,66
27,106
27,122
32,35
32,66
32,70
32,94
32,95
32,104
32,116
35,56
35,65
35,66
35,70
35,97
35,104
35,116
35,124
36,47
36,51
36,56
36,57
36,58
36,62
36,65
36,66
36,70
36,74
36,78
36,84
36,86
36,87
36,89
36,90
36,97
36,98
36,101
36,104
36,111
36,116
36,124
41,44
41,47
41,65
41,66
41,70
41,78
41,86
41,97
41,104
41,116
41,125
44,58
44,63
44,65
44,66
44,70
44,97
44,104
44,116
44,124
47,65
47,66
47,70
47,74
47,78
47,86
47,87
47,89
47,97
47,104
47,116
47,125
51,57
51,65
51,66
51,90
51,97
51,98
51,116
51,124
55,70
55,81
56,65
56,66
56,70
56,84
56,95
56,97
56,102
56,104
56,105
56,116
56,124
57,65
57,66
57,70
57,90
57,97
57,98
57,102
57,104
57,116
57,124
58,62
58,63
58,65
58,66
58,70
58,84
58,97
58,104
58,105
58,111
58,116
58,124
62,65
62,66
62,70
62,84
62,97
62,104
62,116
63,66
63,70
63,97
63,104
63,116
63,124
65,66
65,70
65,74
65,78
65,80
65,84
65,86
65,87
65,89
65,90
65,94
65,95
65,96
65,97
65,98
65,101
65,102
65,104
65,105
65,107
65,111
65,116
65,117
65,124
65,125
66,70
66,74
66,78
66,80
66,84
66,86
66,87
66,89
66,90
66,94
66,95
66,96
66,97
66,98
66,101
66,102
66,104
66,105
66,107
66,111
66,116
66,117
66,124
66,125
70,74
70,78
70,80
70,84
70,86
70,87
70,89
70,95
70,96
70,97
70,101
70,102
70,104
70,105
70,107
70,111
70,116
70,117
70,124
70,125
74,78
74,84
74,86
74,87
74,89
74,97
74,101
74,104
74,107
74,116
78,84
78,86
78,87
78,89
78,97
78,101
78,104
78,107
78,116
78,117
78,125
80,97
80,104
80,116
84,86
84,95
84,97
84,101
84,102
84,104
84,105
84,107
84,111
84,116
86,87
86,89
86,97
86,101
86,104
86,107
86,116
