2,10
2,17
2,19
2,20
2,32
2,35
2,56
2,65
2,66
2,70
2,78
2,84
2,94
2,96
2,104
2,111
2,116
2,125
3,5
3,10
3,19
3,56
3,65
3,66
3,70
3,104
5,17
5,19
5,20
5,32
5,35
5,36
5,44
5,56
5,65
5,66
5,70
5,96
5,97
5,104
5,116
10,13
10,17
10,19
10,20
10,32
10,44
10,56
10,65
10,66
10,70
10,84
10,95
10,96
10,104
10,105
10,111
10,116
11,15
11,17
11,19
11,20
11,25
11,36
11,56
11,62
11,66
11,70
11,81
11,84
11,96
11,97
11,101
11,104
11,106
11,116
11,117
13,19
13,44
13,56
13,66
13,70
13,95
13,104
13,105
13,111
13,116
14,19
14,66
14,116
15,19
15,25
15,55
15,56
15,62
15,65
15,66
15,70
15,81
15,84
15,97
15,101
15,104
15,116
15,117
17,19
17,20
17,25
17,32
17,35
17,36
17,44
17,56
17,65
17,66
17,70
17,84
17,86
17,95
17,96
17,97
17,104
17,116
19,20
19,25
19,32
19,35
19,36
19,42
19,44
19,55
19,56
19,65
19,66
19,70
19,78
19,81
19,84
19,86
19,95
19,96
19,97
19,101
19,104
19,105
19,106
19,111
19,116
19,124
19,125
20,25
20,32
20,35
20,36
20,44
20,56
20,65
20,66
20,70
20,84
20,86
20,94
20,95
20,96
20,97
20,104
20,105
20,111
20,116
25,36
25,55
25,56
25,62
25,65
25,66
25,70
25,81
25,84
25,97
25,101
25,104
25,106
25,116
25,117
32,35
32,42
32,44
32,65
32,66
32,70
32,95
32,96
32,97
32,104
32,105
32,116
35,36
35,44
35,65
35,66
35,70
35,96
35,97
35,104
35,116
36,44
36,56
36,65
36,66
36,70
36,74
36,84
36,86
36,97
36,104
36,105
36,116
42,44
42,65
42,66
42,70
42,96
42,104
42,116
44,56
44,65
44,66
44,70
44,84
44,95
44,96
44,97
44,104
44,105
44,107
44,111
44,116
47,89
55,65
55,66
55,70
55,81
55,84
55,97
55,104
55,116
56,62
56,65
56,66
56,70
56,84
56,95
56,97
56,101
56,104
56,105
56,111
56,116
56,117
56,124
62,66
62,70
62,97
62,101
62,117
65,66
65,70
65,78
65,81
65,84
65,86
65,96
65,97
65,104
65,105
65,106
65,111
65,116
65,124
65,125
66,70
66,78
66,81
66,84
66,86
66,94
66,95
66,96
66,97
66,101
66,104
66,105
66,106
66,111
66,116
66,117
66,124
66,125
70,78
70,81
70,84
70,86
70,95
70,96
70,97
70,101
70,104
70,105
70,106
70,111
70,116
70,117
70,124
70,125
74,97
78,104
78,125
81,84
81,97
81,104
81,106
81,116
84,86
84,95
84,96
84,97
84,101
84,104
84,105
84,106
84,111
84,116
84,122
84,124
86,97
86,104
86,116
94,97
94,104
95,104
95,105
95,116
96,97
96,104
96,105
96,116
97,101
97,104
97,105
97,106
97,116
97,117
101,117
104,105
104,106
104,111
104,116
104,125
105,116
106,116
111,116
116,124
