2,3
2,5
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,16
2,17
2,18
2,19
2,20
2,28
2,30
2,32
2,35
2,36
2,40
2,41
2,42
2,44
2,46
2,51
2,56
2,57
2,58
2,62
2,63
2,65
2,66
2,70
2,74
2,78
2,80
2,84
2,86
2,88
2,90
2,94
2,95
2,96
2,97
2,98
2,101
2,102
2,104
2,105
2,107
2,108
2,111
2,116
2,117
2,122
2,124
2,125
3,5
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,16
3,17
3,18
3,19
3,20
3,28
3,30
3,32
3,35
3,36
3,40
3,41
3,42
3,44
3,46
3,51
3,56
3,57
3,58
3,62
3,63
3,65
3,66
3,70
3,74
3,78
3,80
3,84
3,86
3,88
3,90
3,94
3,95
3,96
3,97
3,98
3,101
3,102
3,104
3,105
3,107
3,108
3,111
3,116
3,117
3,122
3,124
3,125
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,16
5,17
5,18
5,19
5,20
5,28
5,30
5,32
5,35
5,36
5,40
5,41
5,42
5,44
5,46
5,51
5,56
5,57
5,58
5,62
5,63
5,65
5,66
5,70
5,74
5,78
5,80
5,84
5,86
5,88
5,90
5,94
5,95
5,96
5,97
5,98
5,101
5,102
5,104
5,105
5,107
5,108
5,111
5,116
5,117
5,122
5,124
5,125
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,16
7,17
7,18
7,19
7,20
7,28
7,30
7,32
7,35
7,36
7,40
7,41
7,42
7,44
7,46
7,51
7,56
7,57
7,58
7,62
7,63
7,65
7,66
7,70
7,74
7,78
7,80
7,84
7,86
7,88
7,90
7,94
7,95
7,96
7,97
7,98
7,101
7,102
7,104
7,105
7,107
7,108
7,111
7,116
7,117
7,122
7,124
7,125
8,9
8,10
8,11
8,12
8,13
8,14
8,16
8,17
8,18
8,19
8,20
8,28
8,30
8,32
8,35
8,36
8,40
8,41
8,42
8,44
8,46
8,51
8,56
8,57
8,58
8,62
8,63
8,65
8,66
8,70
8,74
8,78
8,80
8,84
8,86
8,88
8,90
8,94
8,95
8,96
8,97
8,98
8,101
8,102
8,104
8,105
8,107
8,108
8,111
8,116
8,117
8,122
