source_id,target_id,edge_type_id,edge_weight
35,70,4,0.9
35,96,4,0.9
35,97,4,0.9
35,104,4,0.9
35,116,4,0.9
36,44,4,0.9
36,56,4,0.9
36,65,4,0.9
36,66,4,0.9
36,70,4,0.9
36,74,4,0.9
36,84,4,0.9
36,86,4,0.9
36,97,4,0.9
36,104,4,0.9
36,105,4,0.9
36,116,4,0.9
42,44,4,0.9
42,65,4,0.9
42,66,4,0.9
42,70,4,0.9
42,96,4,0.9
42,104,4,0.9
42,116,4,0.9
44,56,4,0.9
44,65,4,0.9
44,66,4,0.9
44,70,4,0.9
44,84,4,0.9
44,95,4,0.9
44,96,4,0.9
44,97,4,0.9
44,104,4,0.9
44,105,4,0.9
44,107,4,0.5
44,111,4,0.9
44,116,4,0.9
47,89,4,0.9
55,65,4,0.9
55,66,4,0.9
55,70,4,0.9
55,81,4,0.9
55,84,4,0.9
55,97,4,0.9
55,104,4,0.9
55,116,4,0.9
56,62,4,0.9
56,65,4,0.9
56,66,4,0.9
56,70,4,0.9
56,84,4,0.9
56,95,4,0.9
56,97,4,0.9
56,101,4,0.9
56,104,4,0.9
56,105,4,0.9
56,111,4,0.9
56,116,4,0.9
56,117,4,0.9
56,124,4,0.9
62,66,4,0.9
62,70,4,0.9
62,97,4,0.9
62,101,4,0.9
62,117,4,0.9
65,66,4,0.9
65,70,4,0.9
65,78,4,0.9
65,81,4,0.9
65,84,4,0.9
65,86,4,0.9
65,96,4,0.9
65,97,4,0.9
65,104,4,0.9
65,105,4,0.9
65,106,4,0.9
65,111,4,0.9
65,116,4,0.9
65,124,4,0.9
65,125,4,0.9
66,70,4,0.9
66,78,4,0.9
66,81,4,0.9
66,84,4,0.9
66,86,4,0.9
66,94,4,0.9
66,95,4,0.9
66,96,4,0.9
66,97,4,0.9
66,101,4,0.9
66,104,4,0.9
66,105,4,0.9
66,106,4,0.9
66,111,4,0.9
66,116,4,0.9
66,117,4,0.9
66,124,4,0.9
66,125,4,0.9
70,78,4,0.9
70,81,4,0.9
70,84,4,0.9
70,86,4,0.9
70,95,4,0.9
70,96,4,0.9
70,97,4,0.9
70,101,4,0.9
70,104,4,0.9
70,105,4,0.9
70,106,4,0.9
70,111,4,0.9
70,116,4,0.9
70,117,4,0.9
70,124,4,0.9
70,125,4,0.9
74,97,4,0.9
78,104,4,0.9
78,125,4,0.9
81,84,4,0.9
81,97,4,0.9
81,104,4,0.9
81,106,4,0.9
81,116,4,0.9
84,86,4,0.9
84,95,4,0.9
84,96,4,0.9
84,97,4,0.9
84,101,4,0.9
84,104,4,0.9
84,105,4,0.9
84,106,4,0.9
84,111,4,0.9
84,116,4,0.9
84,122,4,0.9
84,124,4,0.9
86,97,4,0.9
86,104,4,0.9
86,116,4,0.9
94,97,4,0.9
94,104,4,0.9
95,104,4,0.9
95,105,4,0.9
95,116,4,0.9
96,97,4,0.9
96,104,4,0.9
96,105,4,0.9
96,116,4,0.9
97,101,4,0.9
97,104,4,0.9
97,105,4,0.9
97,106,4,0.9
97,116,4,0.9
97,117,4,0.9
101,117,4,0.9
104,105,4,0.9
104,106,4,0.9
104,111,4,0.9
104,116,4,0.9
104,125,4,0.9
105,116,4,0.9
106,116,4,0.9
111,116,4,0.9
116,124,4,0.9
2,13,14,0.9
2,17,14,0.7
2,70,14,0.7
2,95,14,0.7
2,124,14,0.9
3,44,14,0.9
3,111,14,0.9
10,20,14,0.7
11,116,14,0.7
13,15,14,0.9
13,58,14,0.9
13,70,14,0.9
13,124,14,0.9
14,30,14,0.9
15,70,14,0.9
15,124,14,0.9
17,20,14,0.7
19,116,14,0.9
20,36,14,0.9
20,44,14,0.9
20,56,14,0.7
20,70,14,0.9
20,97,14,0.9
20,111,14,0.9
20,124,14,0.9
36,70,14,0.7
36,97,14,0.7
41,125,14,0.9
44,111,14,0.9
55,70,14,0.7
58,70,14,0.9
58,124,14,0.9
70,86,14,0.9
70,124,14,0.9
97,104,14,0.9
122,124,14,0.9
124,125,14,0.9
3,5,8,0.9
3,7,8,0.9
3,10,8,0.9
3,16,8,0.9
3,30,8,0.9
3,32,8,0.9
3,35,8,0.9
3,44,8,0.9
3,62,8,0.9
3,65,8,0.9
3,84,8,0.9
3,88,8,0.9
3,94,8,0.9
3,96,8,0.9
3,116,8,0.9
3,117,8,0.9
3,122,8,0.9
5,7,8,0.9
5,10,8,0.9
5,16,8,0.9
5,30,8,0.9
5,32,8,0.9
5,35,8,0.9
5,44,8,0.9
5,62,8,0.9
5,65,8,0.9
5,84,8,0.9
5,88,8,0.9
5,94,8,0.9
5,96,8,0.9
5,116,8,0.9
5,117,8,0.9
5,122,8,0.9
7,10,8,0.9
7,16,8,0.9
7,30,8,0.9
7,32,8,0.9
7,35,8,0.9
7,44,8,0.9
7,62,8,0.9
7,65,8,0.9
7,84,8,0.9
7,88,8,0.9
7,94,8,0.9
7,96,8,0.9
7,116,8,0.9
7,117,8,0.9
7,122,8,0.9
10,16,8,0.9
10,30,8,0.9
10,32,8,0.9
10,35,8,0.9
10,44,8,0.9
10,62,8,0.9
10,65,8,0.9
10,84,8,0.9
10,88,8,0.9
10,94,8,0.9
10,96,8,0.9
10,116,8,0.9
10,117,8,0.9
10,122,8,0.9
16,30,8,0.9
16,32,8,0.9
16,35,8,0.9
16,44,8,0.9
16,62,8,0.9
16,65,8,0.9
16,84,8,0.9
16,88,8,0.9
16,94,8,0.9
16,96,8,0.9
16,116,8,0.9
16,117,8,0.9
16,122,8,0.9
17,47,8,0.9
17,62,8,0.9
17,74,8,0.9
17,78,8,0.9
17,87,8,0.9
17,89,8,0.9
17,117,8,0.9
19,104,8,0.9
20,46,8,0.9
20,58,8,0.9
20,86,8,0.9
30,32,8,0.9
30,35,8,0.9
30,44,8,0.9
30,62,8,0.9
30,65,8,0.9
30,84,8,0.9
30,88,8,0.9
30,94,8,0.9
30,96,8,0.9
30,116,8,0.9
30,117,8,0.9
30,122,8,0.9
32,35,8,0.9
32,44,8,0.9
32,62,8,0.9
32,65,8,0.9
32,84,8,0.9
32,88,8,0.9
32,94,8,0.9
32,96,8,0.9
32,116,8,0.9
32,117,8,0.9
32,122,8,0.9
35,44,8,0.9
35,62,8,0.9
35,65,8,0.9
35,84,8,0.9
35,88,8,0.9
35,94,8,0.9
35,96,8,0.9
35,116,8,0.9
35,117,8,0.9
35,122,8,0.9
44,62,8,0.9
44,65,8,0.9
44,84,8,0.9
44,88,8,0.9
44,94,8,0.9
44,96,8,0.9
44,116,8,0.9
44,117,8,0.9
44,122,8,0.9
46,58,8,0.9
46,86,8,0.9
47,62,8,0.9
47,74,8,0.9
47,78,8,0.9
47,87,8,0.9
47,89,8,0.9
47,117,8,0.9
58,86,8,0.9
62,65,8,0.9
62,74,8,0.9
62,78,8,0.9
62,84,8,0.9
62,87,8,0.9
62,88,8,0.9
62,89,8,0.9
62,94,8,0.9
62,96,8,0.9
62,116,8,0.9
62,117,8,0.9
62,122,8,0.9
65,84,8,0.9
65,88,8,0.9
65,94,8,0.9
65,96,8,0.9
65,116,8,0.9
65,117,8,0.9
65,122,8,0.9
70,74,8,0.9
70,78,8,0.9
74,78,8,0.9
74,87,8,0.9
74,89,8,0.9
74,117,8,0.9
78,87,8,0.9
78,89,8,0.9
78,117,8,0.9
84,88,8,0.9
84,94,8,0.9
84,96,8,0.9
84,116,8,0.9
84,117,8,0.9
84,122,8,0.9
87,89,8,0.9
87,117,8,0.9
88,94,8,0.9
88,96,8,0.9
88,116,8,0.9
88,117,8,0.9
88,122,8,0.9
89,117,8,0.9
94,96,8,0.9
94,116,8,0.9
94,117,8,0.9
94,122,8,0.9
96,116,8,0.9
96,117,8,0.9
96,122,8,0.9
116,117,8,0.9
116,122,8,0.9
117,122,8,0.9
2,15,9,0.7
2,19,9,0.7
2,20,9,0.9
2,32,9,0.7
2,44,9,0.7
2,58,9,0.7
2,66,9,0.7
2,70,9,0.7
2,78,9,0.7
2,81,9,0.7
2,86,9,0.7
2,87,9,0.7
2,89,9,0.7
2,91,9,0.7
2,96,9,0.7
2,97,9,0.7
2,105,9,0.7
2,106,9,0.7
2,111,9,0.7
2,116,9,0.7
2,124,9,0.7
3,10,9,0.7
3,56,9,0.7
9,20,9,0.7
13,105,9,0.9
15,19,9,0.7
15,20,9,0.7
15,32,9,0.7
15,44,9,0.7
15,55,9,0.9
15,58,9,0.7
15,66,9,0.7
15,70,9,0.7
15,78,9,0.7
15,81,9,0.7
15,86,9,0.7
15,87,9,0.7
15,89,9,0.7
15,91,9,0.7
15,97,9,0.7
15,105,9,0.7
15,106,9,0.7
15,111,9,0.7
15,116,9,0.7
16,88,9,0.9
17,65,9,0.7
17,70,9,0.9
19,20,9,0.7
19,32,9,0.7
19,44,9,0.7
19,58,9,0.9
19,62,9,0.9
19,66,9,0.7
19,70,9,0.9
19,78,9,0.7
19,81,9,0.7
19,86,9,0.7
19,87,9,0.7
19,89,9,0.7
19,91,9,0.7
19,97,9,0.7
19,105,9,0.7
19,106,9,0.7
19,111,9,0.7
19,116,9,0.9
20,32,9,0.7
20,44,9,0.7
20,56,9,0.7
20,58,9,0.7
20,66,9,0.7
20,70,9,0.7
20,78,9,0.7
20,81,9,0.7
20,86,9,0.7
20,87,9,0.7
20,89,9,0.7
20,91,9,0.7
20,97,9,0.7
20,105,9,0.7
20,106,9,0.7
20,111,9,0.7
20,116,9,0.7
20,124,9,0.9
25,66,9,0.9
25,81,9,0.9
25,106,9,0.9
32,35,9,0.9
32,44,9,0.7
32,58,9,0.7
32,66,9,0.7
32,70,9,0.7
32,78,9,0.7
32,81,9,0.7
32,86,9,0.7
32,87,9,0.7
32,89,9,0.7
32,91,9,0.7
32,97,9,0.7
32,105,9,0.7
32,106,9,0.7
32,111,9,0.7
32,116,9,0.7
35,44,9,0.7
36,74,9,0.7
36,78,9,0.7
36,84,9,0.7
36,97,9,0.9
41,125,9,0.9
44,58,9,0.7
44,66,9,0.7
44,70,9,0.7
44,78,9,0.7
44,81,9,0.7
44,86,9,0.7
44,87,9,0.7
44,89,9,0.7
44,91,9,0.7
44,96,9,0.7
44,97,9,0.7
44,105,9,0.7
44,106,9,0.7
44,111,9,0.7
44,116,9,0.7
47,74,9,0.7
47,78,9,0.7
47,87,9,0.7
47,89,9,0.7
56,111,9,0.9
56,124,9,0.9
58,62,9,0.9
58,66,9,0.7
58,70,9,0.9
58,78,9,0.7
58,81,9,0.7
58,84,9,0.7
58,86,9,0.7
58,87,9,0.7
58,89,9,0.7
58,91,9,0.7
58,97,9,0.7
58,105,9,0.7
58,106,9,0.7
58,111,9,0.7
58,116,9,0.7
58,117,9,0.7
62,70,9,0.9
65,86,9,0.9
65,116,9,0.7
66,70,9,0.7
66,78,9,0.7
66,81,9,0.9
66,86,9,0.7
66,87,9,0.7
66,89,9,0.7
66,91,9,0.7
66,97,9,0.7
66,105,9,0.7
66,106,9,0.9
66,111,9,0.7
66,116,9,0.7
70,78,9,0.7
70,81,9,0.7
70,86,9,0.7
70,87,9,0.7
70,89,9,0.7
70,91,9,0.7
70,97,9,0.7
70,105,9,0.7
70,106,9,0.7
70,111,9,0.7
70,116,9,0.7
74,78,9,0.9
74,87,9,0.9
74,89,9,0.7
78,81,9,0.7
78,86,9,0.7
78,87,9,0.9
78,89,9,0.7
78,91,9,0.7
78,97,9,0.7
78,105,9,0.7
78,106,9,0.7
78,111,9,0.7
78,116,9,0.7
81,86,9,0.7
81,87,9,0.7
81,89,9,0.7
81,91,9,0.7
81,97,9,0.7
81,105,9,0.7
81,106,9,0.7
81,111,9,0.7
81,116,9,0.7
84,97,9,0.7
86,87,9,0.7
86,89,9,0.7
86,91,9,0.7
86,97,9,0.7
86,105,9,0.7
86,106,9,0.7
86,111,9,0.7
86,116,9,0.7
87,89,9,0.7
87,91,9,0.7
87,97,9,0.7
87,105,9,0.7
87,106,9,0.7
87,111,9,0.7
87,116,9,0.7
89,91,9,0.7
89,97,9,0.7
89,105,9,0.7
89,106,9,0.7
89,111,9,0.7
89,116,9,0.7
91,97,9,0.7
91,105,9,0.7
91,106,9,0.7
91,111,9,0.7
91,116,9,0.7
94,122,9,0.7
95,105,9,0.7
96,97,9,0.9
97,105,9,0.7
97,106,9,0.7
97,111,9,0.7
97,116,9,0.7
105,106,9,0.7
105,111,9,0.7
105,116,9,0.7
106,111,9,0.7
106,116,9,0.7
111,116,9,0.7
2,3,10,0.9
2,10,10,0.9
2,15,10,0.9
2,17,10,0.9
2,19,10,0.9
2,20,10,0.9
2,32,10,0.9
2,35,10,0.9
2,36,10,0.9
2,44,10,0.9
2,56,10,0.9
2,58,10,0.9
2,66,10,0.9
2,70,10,0.9
2,78,10,0.9
2,81,10,0.9
2,86,10,0.9
2,87,10,0.9
2,89,10,0.9
2,91,10,0.9
2,96,10,0.9
2,97,10,0.9
2,105,10,0.9
2,106,10,0.9
2,111,10,0.9
2,116,10,0.9
2,117,10,0.9
2,124,10,0.7
2,125,10,0.9
3,10,10,0.9
3,17,10,0.9
3,20,10,0.9
3,35,10,0.9
3,36,10,0.9
3,56,10,0.9
3,70,10,0.9
3,97,10,0.9
3,105,10,0.9
3,111,10,0.9
3,117,10,0.9
3,125,10,0.9
5,32,10,0.9
10,35,10,0.9
11,66,10,0.7
13,20,10,0.9
13,70,10,0.9
13,105,10,0.9
15,19,10,0.9
15,20,10,0.9
15,32,10,0.9
15,44,10,0.9
15,58,10,0.9
15,66,10,0.9
15,78,10,0.9
15,81,10,0.9
15,86,10,0.9
15,87,10,0.9
15,89,10,0.9
15,91,10,0.9
15,97,10,0.9
15,105,10,0.9
15,106,10,0.9
15,116,10,0.9
17,20,10,0.9
17,56,10,0.9
17,97,10,0.9
19,20,10,0.9
19,32,10,0.9
19,44,10,0.9
19,58,10,0.9
19,62,10,0.9
19,66,10,0.9
19,70,10,0.9
19,78,10,0.9
19,81,10,0.9
19,86,10,0.9
19,87,10,0.9
19,89,10,0.9
19,91,10,0.9
19,97,10,0.9
19,105,10,0.9
19,106,10,0.9
19,116,10,0.9
20,32,10,0.9
20,36,10,0.9
20,44,10,0.9
20,56,10,0.9
20,58,10,0.9
20,66,10,0.9
20,70,10,0.9
20,74,10,0.7
20,78,10,0.9
20,81,10,0.9
20,86,10,0.9
20,87,10,0.9
20,89,10,0.9
20,91,10,0.9
20,97,10,0.9
20,105,10,0.9
20,106,10,0.9
20,111,10,0.9
20,116,10,0.9
20,124,10,0.9
25,66,10,0.9
32,35,10,0.7
32,44,10,0.9
32,58,10,0.9
32,66,10,0.9
32,78,10,0.9
32,81,10,0.9
32,86,10,0.9
32,87,10,0.9
32,89,10,0.9
32,91,10,0.9
32,97,10,0.9
32,105,10,0.9
32,106,10,0.9
32,116,10,0.9
35,96,10,0.7
36,56,10,0.9
36,70,10,0.9
36,74,10,0.9
36,97,10,0.9
36,105,10,0.9
36,111,10,0.9
36,117,10,0.9
36,125,10,0.9
44,58,10,0.9
44,66,10,0.9
44,78,10,0.9
44,81,10,0.9
44,86,10,0.9
44,87,10,0.9
44,89,10,0.9
44,91,10,0.9
44,97,10,0.9
44,105,10,0.9
44,106,10,0.9
44,111,10,0.9
44,116,10,0.9
56,70,10,0.9
56,97,10,0.9
56,105,10,0.9
56,111,10,0.9
56,117,10,0.9
56,125,10,0.9
58,62,10,0.9
58,66,10,0.9
58,70,10,0.9
58,78,10,0.9
58,81,10,0.9
58,86,10,0.9
58,87,10,0.9
58,89,10,0.9
58,91,10,0.9
58,97,10,0.9
58,105,10,0.9
58,106,10,0.9
58,116,10,0.9
62,70,10,0.9
66,78,10,0.9
66,81,10,0.9
66,86,10,0.9
66,87,10,0.9
66,89,10,0.9
66,91,10,0.9
66,97,10,0.9
66,105,10,0.9
66,106,10,0.9
66,116,10,0.9
70,78,10,0.9
70,86,10,0.9
70,105,10,0.9
70,111,10,0.9
70,117,10,0.9
70,125,10,0.9
74,78,10,0.9
74,87,10,0.9
78,81,10,0.9
78,86,10,0.9
78,87,10,0.9
78,89,10,0.9
78,91,10,0.9
78,97,10,0.9
78,105,10,0.9
78,106,10,0.9
78,116,10,0.9
81,86,10,0.9
81,87,10,0.9
81,89,10,0.9
81,91,10,0.9
81,97,10,0.9
81,105,10,0.9
81,106,10,0.9
81,116,10,0.9
86,87,10,0.9
86,89,10,0.9
86,91,10,0.9
86,97,10,0.9
86,105,10,0.9
86,106,10,0.9
86,116,10,0.9
87,89,10,0.9
87,91,10,0.9
87,97,10,0.9
87,105,10,0.9
87,106,10,0.9
87,116,10,0.9
89,91,10,0.9
89,97,10,0.9
89,105,10,0.9
89,106,10,0.9
89,116,10,0.9
91,97,10,0.9
91,105,10,0.9
91,106,10,0.9
91,116,10,0.9
97,105,10,0.9
97,106,10,0.9
97,111,10,0.9
97,116,10,0.9
102,117,10,0.7
104,116,10,0.7
105,106,10,0.9
105,111,10,0.9
105,116,10,0.9
105,117,10,0.9
105,125,10,0.9
106,116,10,0.9
111,117,10,0.9
111,125,10,0.9
117,125,10,0.9
2,8,13,0.9
2,11,13,0.7
2,14,13,0.7
2,20,13,0.7
2,28,13,0.7
2,30,13,0.9
2,57,13,0.7
2,62,13,0.9
2,65,13,0.7
2,96,13,0.9
2,98,13,0.7
2,125,13,0.7
8,14,13,0.7
13,65,13,0.9
13,104,13,0.9
13,116,13,0.9
14,17,13,0.7
14,30,13,0.9
17,20,13,0.7
20,57,13,0.9
20,96,13,0.7
20,116,13,0.7
30,62,13,0.9
41,125,13,0.9
56,57,13,0.7
57,70,13,0.7
57,124,13,0.7
65,104,13,0.9
65,116,13,0.9
70,96,13,0.7
70,116,13,0.7
96,119,13,0.7
104,116,13,0.9
2,9,5,0.9
2,11,5,0.9
2,19,5,0.9
2,20,5,0.9
2,32,5,0.9
2,35,5,0.9
2,36,5,0.9
2,65,5,0.9
2,66,5,0.9
2,70,5,0.9
2,96,5,0.9
2,97,5,0.7
2,104,5,0.9
2,111,5,0.9
2,116,5,0.9
3,5,5,0.7
3,10,5,0.7
9,11,5,0.9
9,19,5,0.9
9,20,5,0.9
9,66,5,0.9
9,70,5,0.9
9,96,5,0.9
9,104,5,0.9
9,111,5,0.9
10,56,5,0.9
11,19,5,0.9
11,20,5,0.9
11,25,5,0.9
11,66,5,0.9
11,70,5,0.9
11,84,5,0.9
11,96,5,0.9
11,97,5,0.9
11,101,5,0.9
11,104,5,0.9
11,111,5,0.9
12,46,5,0.7
13,17,5,0.9
13,19,5,0.9
13,20,5,0.9
13,44,5,0.9
13,58,5,0.9
13,63,5,0.9
13,65,5,0.9
13,66,5,0.9
13,70,5,0.9
13,104,5,0.9
13,116,5,0.9
13,124,5,0.9
16,88,5,0.7
17,19,5,0.9
17,20,5,0.9
17,36,5,0.9
17,58,5,0.9
17,62,5,0.9
17,65,5,0.9
17,66,5,0.9
17,70,5,0.9
17,84,5,0.9
17,97,5,0.9
17,104,5,0.9
17,116,5,0.9
17,124,5,0.9
19,20,5,0.9
19,25,5,0.9
19,32,5,0.9
19,35,5,0.9
19,36,5,0.9
19,44,5,0.9
19,47,5,0.9
19,58,5,0.9
19,62,5,0.9
19,63,5,0.9
19,65,5,0.9
19,66,5,0.9
19,70,5,0.9
19,78,5,0.9
19,84,5,0.9
19,86,5,0.9
19,87,5,0.9
19,89,5,0.9
19,96,5,0.9
19,97,5,0.9
19,101,5,0.9
19,104,5,0.9
19,111,5,0.9
19,116,5,0.9
19,117,5,0.9
19,124,5,0.9
20,36,5,0.9
20,44,5,0.9
20,47,5,0.9
20,58,5,0.9
20,63,5,0.9
20,65,5,0.9
20,66,5,0.9
20,70,5,0.9
20,78,5,0.9
20,86,5,0.9
20,87,5,0.9
20,89,5,0.9
20,96,5,0.9
20,97,5,0.9
20,104,5,0.9
20,111,5,0.9
20,116,5,0.9
20,124,5,0.9
25,66,5,0.9
25,70,5,0.9
25,84,5,0.9
25,97,5,0.9
25,101,5,0.9
32,35,5,0.9
32,66,5,0.9
32,70,5,0.9
32,96,5,0.9
35,44,5,0.7
35,66,5,0.9
35,70,5,0.9
35,96,5,0.9
36,62,5,0.9
36,65,5,0.9
36,66,5,0.9
36,70,5,0.9
36,84,5,0.9
36,97,5,0.9
36,104,5,0.9
36,116,5,0.9
41,125,5,0.9
44,58,5,0.9
44,63,5,0.9
44,66,5,0.9
44,70,5,0.9
44,104,5,0.9
44,111,5,0.7
44,124,5,0.9
47,65,5,0.9
47,66,5,0.9
47,70,5,0.9
47,78,5,0.9
47,86,5,0.9
47,87,5,0.9
47,89,5,0.9
47,104,5,0.9
47,116,5,0.9
56,111,5,0.9
58,63,5,0.9
58,65,5,0.9
58,66,5,0.9
58,70,5,0.9
58,80,5,0.5
58,84,5,0.9
58,97,5,0.9
58,104,5,0.9
58,116,5,0.9
58,124,5,0.9
62,65,5,0.9
62,66,5,0.9
62,70,5,0.9
62,84,5,0.9
62,104,5,0.9
62,116,5,0.9
62,117,5,0.9
63,66,5,0.9
63,70,5,0.9
63,97,5,0.9
63,104,5,0.9
63,124,5,0.9
65,66,5,0.9
65,70,5,0.9
65,78,5,0.9
65,84,5,0.9
65,86,5,0.9
65,87,5,0.9
65,89,5,0.9
65,97,5,0.9
65,104,5,0.9
65,116,5,0.9
65,117,5,0.9
65,124,5,0.9
66,70,5,0.9
66,78,5,0.9
66,84,5,0.9
66,86,5,0.9
66,87,5,0.9
66,89,5,0.9
66,91,5,0.7
66,96,5,0.9
66,97,5,0.9
66,101,5,0.9
66,104,5,0.9
66,111,5,0.9
66,116,5,0.9
66,117,5,0.9
66,124,5,0.9
70,78,5,0.9
70,84,5,0.9
70,86,5,0.9
70,87,5,0.9
70,89,5,0.9
70,94,5,0.5
70,96,5,0.9
70,97,5,0.9
70,101,5,0.9
70,104,5,0.9
70,111,5,0.9
70,116,5,0.9
70,117,5,0.9
70,124,5,0.9
74,78,5,0.9
74,87,5,0.9
78,86,5,0.9
78,87,5,0.9
78,89,5,0.9
78,104,5,0.9
78,116,5,0.9
84,97,5,0.9
84,101,5,0.9
84,104,5,0.9
84,116,5,0.9
84,117,5,0.9
86,87,5,0.9
86,89,5,0.9
86,104,5,0.9
86,116,5,0.9
87,89,5,0.9
87,104,5,0.9
87,116,5,0.9
89,104,5,0.9
89,116,5,0.9
95,105,5,0.7
96,104,5,0.9
96,111,5,0.9
97,101,5,0.9
97,104,5,0.9
97,111,5,0.7
97,116,5,0.9
97,124,5,0.9
104,111,5,0.9
104,116,5,0.9
104,117,5,0.9
104,124,5,0.9
116,117,5,0.9
116,124,5,0.9
2,3,0,0.9
2,5,0,0.9
2,7,0,0.9
2,8,0,0.9
2,9,0,0.9
2,10,0,0.9
2,11,0,0.9
2,12,0,0.9
2,13,0,0.9
2,14,0,0.9
2,16,0,0.9
2,17,0,0.9
2,18,0,0.9
2,19,0,0.9
2,20,0,0.9
2,28,0,0.9
2,30,0,0.9
2,32,0,0.9
2,35,0,0.9
2,36,0,0.9
2,40,0,0.9
2,41,0,0.9
2,42,0,0.9
2,44,0,0.9
2,46,0,0.9
2,51,0,0.9
2,56,0,0.9
2,57,0,0.9
2,58,0,0.9
2,62,0,0.9
2,63,0,0.9
2,65,0,0.9
2,66,0,0.9
2,70,0,0.9
2,74,0,0.9
2,78,0,0.9
2,80,0,0.9
2,84,0,0.9
2,86,0,0.9
2,88,0,0.9
2,90,0,0.9
2,94,0,0.9
2,95,0,0.9
2,96,0,0.9
2,97,0,0.9
2,98,0,0.9
2,101,0,0.9
2,102,0,0.9
2,104,0,0.9
2,105,0,0.9
2,107,0,0.9
2,108,0,0.9
2,111,0,0.9
2,116,0,0.9
2,117,0,0.9
2,122,0,0.9
2,124,0,0.9
2,125,0,0.9
3,5,0,0.9
3,7,0,0.9
3,8,0,0.9
3,9,0,0.9
3,10,0,0.9
3,11,0,0.9
3,12,0,0.9
3,13,0,0.9
3,14,0,0.9
3,16,0,0.9
3,17,0,0.9
3,18,0,0.9
3,19,0,0.9
3,20,0,0.9
3,28,0,0.9
3,30,0,0.9
3,32,0,0.9
3,35,0,0.9
3,36,0,0.9
3,40,0,0.9
3,41,0,0.9
3,42,0,0.9
3,44,0,0.9
3,46,0,0.9
3,51,0,0.9
3,56,0,0.9
3,57,0,0.9
3,58,0,0.9
3,62,0,0.9
3,63,0,0.9
3,65,0,0.9
3,66,0,0.9
3,70,0,0.9
3,74,0,0.9
3,78,0,0.9
3,80,0,0.9
3,84,0,0.9
3,86,0,0.9
3,88,0,0.9
3,90,0,0.9
3,94,0,0.9
3,95,0,0.9
3,96,0,0.9
3,97,0,0.9
3,98,0,0.9
3,101,0,0.9
3,102,0,0.9
3,104,0,0.9
3,105,0,0.9
3,107,0,0.9
3,108,0,0.9
3,111,0,0.9
3,116,0,0.9
3,117,0,0.9
3,122,0,0.9
3,124,0,0.9
3,125,0,0.9
5,7,0,0.9
5,8,0,0.9
5,9,0,0.9
5,10,0,0.9
5,11,0,0.9
5,12,0,0.9
5,13,0,0.9
5,14,0,0.9
5,16,0,0.9
5,17,0,0.9
5,18,0,0.9
5,19,0,0.9
5,20,0,0.9
5,28,0,0.9
5,30,0,0.9
5,32,0,0.9
5,35,0,0.9
5,36,0,0.9
5,40,0,0.9
5,41,0,0.9
5,42,0,0.9
5,44,0,0.9
5,46,0,0.9
5,51,0,0.9
5,56,0,0.9
5,57,0,0.9
5,58,0,0.9
5,62,0,0.9
5,63,0,0.9
5,65,0,0.9
5,66,0,0.9
5,70,0,0.9
5,74,0,0.9
5,78,0,0.9
5,80,0,0.9
5,84,0,0.9
5,86,0,0.9
5,88,0,0.9
5,90,0,0.9
5,94,0,0.9
5,95,0,0.9
5,96,0,0.9
5,97,0,0.9
5,98,0,0.9
5,101,0,0.9
5,102,0,0.9
5,104,0,0.9
5,105,0,0.9
5,107,0,0.9
5,108,0,0.9
5,111,0,0.9
5,116,0,0.9
5,117,0,0.9
5,122,0,0.9
5,124,0,0.9
5,125,0,0.9
7,8,0,0.9
7,9,0,0.9
7,10,0,0.9
7,11,0,0.9
7,12,0,0.9
7,13,0,0.9
7,14,0,0.9
7,16,0,0.9
7,17,0,0.9
7,18,0,0.9
7,19,0,0.9
7,20,0,0.9
7,28,0,0.9
7,30,0,0.9
7,32,0,0.9
7,35,0,0.9
7,36,0,0.9
7,40,0,0.9
7,41,0,0.9
7,42,0,0.9
7,44,0,0.9
7,46,0,0.9
7,51,0,0.9
7,56,0,0.9
7,57,0,0.9
7,58,0,0.9
7,62,0,0.9
7,63,0,0.9
7,65,0,0.9
7,66,0,0.9
7,70,0,0.9
7,74,0,0.9
7,78,0,0.9
7,80,0,0.9
7,84,0,0.9
7,86,0,0.9
7,88,0,0.9
7,90,0,0.9
7,94,0,0.9
7,95,0,0.9
7,96,0,0.9
7,97,0,0.9
7,98,0,0.9
7,101,0,0.9
7,102,0,0.9
7,104,0,0.9
7,105,0,0.9
7,107,0,0.9
7,108,0,0.9
7,111,0,0.9
7,116,0,0.9
7,117,0,0.9
7,122,0,0.9
7,124,0,0.9
7,125,0,0.9
8,9,0,0.9
8,10,0,0.9
8,11,0,0.9
8,12,0,0.9
8,13,0,0.9
8,14,0,0.9
8,16,0,0.9
8,17,0,0.9
8,18,0,0.9
8,19,0,0.9
8,20,0,0.9
8,28,0,0.9
8,30,0,0.9
8,32,0,0.9
8,35,0,0.9
8,36,0,0.9
8,40,0,0.9
8,41,0,0.9
8,42,0,0.9
8,44,0,0.9
8,46,0,0.9
8,51,0,0.9
8,56,0,0.9
8,57,0,0.9
8,58,0,0.9
8,62,0,0.9
8,63,0,0.9
8,65,0,0.9
8,66,0,0.9
8,70,0,0.9
8,74,0,0.9
8,78,0,0.9
8,80,0,0.9
8,84,0,0.9
8,86,0,0.9
8,88,0,0.9
8,90,0,0.9
8,94,0,0.9
8,95,0,0.9
8,96,0,0.9
